quarter,deaths,pred,pats,smr,crd_rate,location_type,location,location_name,quarter_reg,reg
1,7106,6372.929733,227816,1.11502877,3.119183903,Scotland,Scot,Scotland,0,0.986918025
2,6170,6056.158765,219005,1.018797598,2.817287277,Scotland,Scot,Scotland,0,0.986918025
3,6027,6017.764662,221375,1.001534679,2.722529644,Scotland,Scot,Scotland,0,0.986918025
4,6578,6432.666482,224682,1.022593044,2.927693362,Scotland,Scot,Scotland,0,0.986918025
5,6656,6672.328665,232279,0.997552779,2.865519483,Scotland,Scot,Scotland,0,0.986918025
6,6397,6535.026638,226003,0.978878948,2.830493401,Scotland,Scot,Scotland,0,0.986918025
7,5990,6278.790386,224121,0.954005411,2.672663427,Scotland,Scot,Scotland,0,0.986918025
8,7052,6728.159847,231343,1.048132054,3.048287608,Scotland,Scot,Scotland,0,0.986918025
9,6951,6778.861333,226375,1.025393449,3.070568747,Scotland,Scot,Scotland,0,0.986918025
10,6225,6510.886103,228037,0.956091061,2.729820161,Scotland,Scot,Scotland,0,0.986918025
11,5890,6399.259774,226851,0.920418956,2.596417913,Scotland,Scot,Scotland,0,0.986918025
12,6409,6668.168131,230400,0.961133534,2.781684028,Scotland,Scot,Scotland,0,0.986918025
13,6362,6743.536751,234499,0.943421862,2.713017966,Scotland,Scot,Scotland,1,0.980443643
14,5886,6607.915162,231983,0.890749935,2.537254885,Scotland,Scot,Scotland,2,0.973969262
15,6149,6615.130709,229654,0.929535677,2.677506161,Scotland,Scot,Scotland,3,0.96749488
16,6885,7039.696227,233950,0.978025156,2.942936525,Scotland,Scot,Scotland,4,0.961020498
17,7353,7364.416121,235452,0.998449827,3.122929514,Scotland,Scot,Scotland,5,0.954546117
18,6432,6943.112583,230207,0.92638567,2.794007133,Scotland,Scot,Scotland,6,0.948071735
19,6054,6791.551738,230071,0.891401587,2.631361623,Scotland,Scot,Scotland,7,0.941597354
20,6694,7114.688568,234740,0.940870417,2.851665673,Scotland,Scot,Scotland,8,0.935122972
21,7167,7447.171431,235966,0.962378813,3.037301984,Scotland,Scot,Scotland,9,0.92864859
22,6072,7065.822666,230813,0.859347918,2.630701044,Scotland,Scot,Scotland,10,0.922174209
23,6092,6988.745822,223664,0.87168716,2.72372845,Scotland,Scot,Scotland,11,0.915699827
24,7055,7570.501575,226088,0.931906549,3.120466367,Scotland,Scot,Scotland,12,0.909225446
25,7069,7601.847731,226301,0.929905498,3.123715759,Scotland,Scot,Scotland,13,0.902751064
26,6265,7284.896759,221766,0.859998461,2.825049827,Scotland,Scot,Scotland,14,0.896276682
27,6118,7195.034674,219125,0.850308619,2.792013691,Scotland,Scot,Scotland,15,0.889802301
28,7554,8080.555166,225750,0.934836759,3.346179402,Scotland,Scot,Scotland,16,0.883327919
29,7411,7957.931581,221373,0.931272143,3.347743401,Scotland,Scot,Scotland,17,0.876853538
1,294,270.428669,10200,1.087162841,2.882352941,hospital,A111H,University Hospital Crosshouse,0,0.909546801
1,245,203.1157164,7083,1.206208975,3.458986305,hospital,A210H,University Hospital Ayr,0,0.968219737
1,116,125.4744619,3977,0.924490915,2.916771436,hospital,B120H,Borders General Hospital,0,0.9347154
1,25,23.7117486,859,1.054329667,2.910360885,hospital,C121H,Lorn & Islands Hospital,0,1.093468926
1,169,126.5693298,4703,1.335236587,3.593450989,hospital,C313H,Inverclyde Royal Hospital,0,1.123816389
1,312,263.8736885,9762,1.182383897,3.19606638,hospital,C418H,Royal Alexandra Hospital / Vale of Leven,0,1.079005284
1,24,31.19080756,3381,0.769457474,0.709849157,hospital,D102H,Golden Jubilee National Hospital,0,0.814846721
1,186,174.0515572,4207,1.06864887,4.421202757,hospital,F704H,Victoria Hospital / Queen Margaret Hospital / Forth Park Hospital,0,0.905983892
1,308,278.7244123,10689,1.105034171,2.881466929,hospital,G107H,Glasgow Royal Infirmary / Stobhill,0,0.965283879
1,176,198.1531421,7065,0.888201914,2.491153574,hospital,G405H,Queen Elizabeth University Hospital / Gartnavel,0,0.895456803
1,35,29.36305083,836,1.191974233,4.186602871,hospital,H103H,Caithness General Hospital,0,0.995232994
1,157,182.9263163,7491,0.858269074,2.095848351,hospital,H202H,Raigmore Hospital,0,0.788920546
1,17,16.34851076,629,1.039850066,2.702702703,hospital,H212H,Belford Hospital,0,1.096196866
1,244,206.2510173,6778,1.183024468,3.599881971,hospital,L106H,University Hospital Monklands,0,0.955173365
1,234,196.1613525,6437,1.192895527,3.635233805,hospital,L302H,University Hospital Hairmyres,0,0.932755143
1,238,186.6005636,8934,1.275451668,2.6639803,hospital,L308H,University Hospital Wishaw,0,1.082873128
1,400,386.303396,14542,1.035455562,2.75065328,hospital,N101H,Aberdeen Royal Infirmary,0,0.910598458
1,88,79.12900132,3164,1.112108058,2.781289507,hospital,N411H,Dr Gray's Hospital,0,1.063485298
1,27,22.9516252,723,1.176387283,3.734439834,hospital,R101H,Balfour Hospital,0,1.2324513
1,249,310.8084489,6669,0.801136523,3.733693207,hospital,S116H,Western General Hospital,0,0.76067462
1,165,167.6336165,7382,0.984289449,2.235166622,hospital,S308H,St John's Hospital,0,0.859861921
1,421,407.0593829,12182,1.034247134,3.455918568,hospital,S314H,Royal Infirmary of Edinburgh at Little France,0,0.860898887
1,373,398.4468735,11863,0.93613484,3.144229959,hospital,T101H,Ninewells Hospital,0,0.916917537
1,141,128.9063042,3318,1.093817722,4.24954792,hospital,T202H,Perth Royal Infirmary,0,0.892441458
1,1,4.153898034,1410,0.240737734,0.070921986,hospital,T312H,Stracathro Hospital,0,0.628192343
1,4,5.330160088,1655,0.750446503,0.241691843,hospital,V217H,Forth Valley Royal Hospital,0,0.97329027
1,20,13.1787531,1000,1.517594256,2,hospital,W107H,Western Isles Hospital,0,1.2254368
1,22,20.63899606,868,1.065943321,2.534562212,hospital,Z102H,Gilbert Bain Hospital,0,1.023247382
2,241,255.1389877,9806,0.944583194,2.457678972,hospital,A111H,University Hospital Crosshouse,0,0.909546801
2,174,186.3406635,6943,0.933773642,2.506121273,hospital,A210H,University Hospital Ayr,0,0.968219737
2,115,128.3928936,4038,0.895688202,2.847944527,hospital,B120H,Borders General Hospital,0,0.9347154
2,17,19.06132821,791,0.891858102,2.149178255,hospital,C121H,Lorn & Islands Hospital,0,1.093468926
2,152,125.5179185,4700,1.210982478,3.234042553,hospital,C313H,Inverclyde Royal Hospital,0,1.123816389
2,285,255.8574487,9382,1.113901516,3.037731827,hospital,C418H,Royal Alexandra Hospital / Vale of Leven,0,1.079005284
2,23,27.92095949,2982,0.823753926,0.771294433,hospital,D102H,Golden Jubilee National Hospital,0,0.814846721
2,169,178.0261891,3842,0.949298532,4.398750651,hospital,F704H,Victoria Hospital / Queen Margaret Hospital / Forth Park Hospital,0,0.905983892
2,326,359.4134701,12403,0.907033339,2.628396356,hospital,G107H,Glasgow Royal Infirmary / Stobhill,0,0.965283879
2,147,176.844094,6076,0.831240652,2.419354839,hospital,G405H,Queen Elizabeth University Hospital / Gartnavel,0,0.895456803
2,26,25.62772275,796,1.014526349,3.266331658,hospital,H103H,Caithness General Hospital,0,0.995232994
2,138,170.6403571,7114,0.80871842,1.939836941,hospital,H202H,Raigmore Hospital,0,0.788920546
2,21,18.28995489,548,1.14817123,3.832116788,hospital,H212H,Belford Hospital,0,1.096196866
