HB2014,quarter,deaths,pats,crd_rate,label
S08000016,5,349,113590,3.07245356105291,Population
S08000017,5,484,151160,3.2019052659433713,Population
S08000018,5,1070,361410,2.960626435350433,Population
S08000019,5,804,294190,2.7329276997858525,Population
S08000020,5,1388,559210,2.4820729243039286,Population
S08000021,5,3252,1122330,2.897543503247708,Population
S08000022,5,884,318200,2.778126964173476,Population
S08000023,5,1797,647340,2.775975530633052,Population
S08000024,5,1967,816520,2.409004066036349,Population
S08000025,5,57,20940,2.722063037249284,Population
S08000026,5,43,22790,1.8867924528301887,Population
S08000027,5,1191,404370,2.9453223532903037,Population
S08000028,5,89,27420,3.2458059810357405,Population
S08200003,5,83,NA,NA,Population
S08000015,6,1024,372430,2.7495099750288645,Population
S08000016,6,290,113590,2.553041640989524,Population
S08000017,6,395,151160,2.613125165387669,Population
S08000018,6,912,361410,2.5234498215323318,Population
S08000019,6,644,294190,2.1890614908732453,Population
S08000020,6,1204,559210,2.1530373205057134,Population
S08000021,6,2902,1122330,2.5856922651982925,Population
S08000022,6,768,318200,2.413576367064739,Population
S08000023,6,1504,647340,2.32335403342911,Population
S08000024,6,1845,816520,2.2595894772938814,Population
S08000025,6,47,20940,2.24450811843362,Population
S08000026,6,56,22790,2.457218078104432,Population
S08000027,6,1040,404370,2.5719019709671835,Population
S08000028,6,82,27420,2.9905178701677606,Population
S08200003,6,89,NA,NA,Population
S08000015,7,911,372430,2.4460972531750933,Population
S08000016,7,287,113590,2.5266308653930802,Population
S08000017,7,430,151160,2.8446679015612597,Population
S08000018,7,899,361410,2.487479593813121,Population
S08000019,7,637,294190,2.165267344233319,Population
S08000020,7,1218,559210,2.1780726381860123,Population
S08000021,7,2883,1122330,2.568763197989896,Population
S08000022,7,751,318200,2.3601508485229417,Population
S08000023,7,1458,647340,2.252294003151358,Population
S08000024,7,1631,816520,1.9975015921226669,Population
S08000025,7,51,20940,2.4355300859598854,Population
S08000026,7,37,22790,1.6235190873189995,Population
S08000027,7,1043,404370,2.579320918960358,Population
S08000028,7,89,27420,3.2458059810357405,Population
S08200003,7,106,NA,NA,Population
S08000015,8,1123,372430,3.0153317401927877,Population
S08000016,8,291,113590,2.561845232855005,Population
S08000017,8,449,151160,2.97036252976978,Population
S08000018,8,990,361410,2.739271187847597,Population
S08000019,8,693,294190,2.355620517352731,Population
S08000020,8,1313,559210,2.347955151016613,Population
S08000021,8,3202,1122330,2.8529933263835057,Population
S08000022,8,853,318200,2.680703959773727,Population
S08000023,8,1750,647340,2.7033707170883927,Population
S08000024,8,1935,816520,2.3698133542350464,Population
S08000025,8,53,20940,2.531041069723018,Population
S08000026,8,59,22790,2.588854760860026,Population
S08000027,8,1132,404370,2.7994163760912034,Population
S08000028,8,95,27420,3.4646243617797228,Population
S08200003,8,72,NA,NA,Population
S08000015,9,1119,372800,3.0016094420600856,Population
S08000016,9,321,113690,2.823467323423344,Population
S08000017,9,512,151100,3.3884844473858373,Population
S08000018,9,987,362610,2.7219326549185077,Population
S08000019,9,727,296020,2.45591514086886,Population
S08000020,9,1364,564850,2.4148003894839336,Population
S08000021,9,3279,1127840,2.907327280465314,Population
S08000022,9,924,319350,2.8933771723814,Population
S08000023,9,1853,649460,2.8531395313029284,Population
S08000024,9,1937,825530,2.3463714219955665,Population
S08000025,9,46,21220,2.1677662582469366,Population
S08000026,9,70,23060,3.035559410234172,Population
S08000027,9,1209,407070,2.9700051588178935,Population
S08000028,9,105,27600,3.8043478260869565,Population
S08200003,9,65,NA,NA,Population
S08000015,10,990,372800,2.6555793991416308,Population
S08000016,10,308,113690,2.7091212947488787,Population
S08000017,10,419,151100,2.772998014559894,Population
S08000018,10,838,362610,2.311022862028074,Population
S08000019,10,690,296020,2.3309235862441726,Population
S08000020,10,1280,564850,2.266088342037709,Population
S08000021,10,2889,1127840,2.561533550858278,Population
S08000022,10,818,319350,2.5614529513073427,Population
S08000023,10,1561,649460,2.4035352446647984,Population
S08000024,10,1700,825530,2.0592831272031304,Population
S08000025,10,51,21220,2.403393025447691,Population
S08000026,10,62,23060,2.6886383347788376,Population
S08000027,10,1026,407070,2.520451028078709,Population
S08000028,10,81,27600,2.934782608695652,Population
S08200003,10,78,NA,NA,Population
S08000015,11,942,372800,2.526824034334764,Population
S08000016,11,292,113690,2.56838772099569,Population
S08000017,11,441,151100,2.9185969556585043,Population
S08000018,11,880,362610,2.426849783513968,Population
S08000019,11,673,296020,2.2734950341193163,Population
S08000020,11,1197,564850,2.1191466761087012,Population
S08000021,11,2783,1127840,2.4675485884522628,Population
S08000022,11,782,319350,2.4487239705652106,Population
S08000023,11,1525,649460,2.3481045791888646,Population
S08000024,11,1729,825530,2.0944120746671833,Population
S08000025,11,54,21220,2.5447690857681433,Population
S08000026,11,58,23060,2.515177797051171,Population
S08000027,11,995,407070,2.444297049647481,Population
S08000028,11,87,27600,3.1521739130434785,Population
S08200003,11,84,NA,NA,Population
S08000015,12,1139,372800,3.0552575107296134,Population
S08000016,12,309,113690,2.717917143108453,Population
S08000017,12,463,151100,3.064195896757114,Population
S08000018,12,951,362610,2.622652436502027,Population
S08000019,12,709,296020,2.3951084386190122,Population
S08000020,12,1337,564850,2.367000088519076,Population
S08000021,12,3154,1127840,2.7964959568733154,Population
S08000022,12,920,319350,2.8808517300767185,Population
S08000023,12,1720,649460,2.648354017183506,Population
S08000024,12,2002,825530,2.4251087180356863,Population
S08000025,12,61,21220,2.874646559849199,Population
S08000026,12,46,23060,1.9947961838681698,Population
S08000027,12,1185,407070,2.911047240032427,Population
S08000028,12,80,27600,2.898550724637681,Population
S08200003,12,59,NA,NA,Population
S08000015,13,1133,373760,3.031357020547945,Population
S08000016,13,315,113880,2.766069546891465,Population
S08000017,13,466,151410,3.077735948748431,Population
S08000018,13,963,365300,2.6361894333424583,Population
S08000019,13,761,298080,2.55300590445518,Population
S08000020,13,1404,569580,2.4649741915095333,Population
S08000021,13,3253,1135400,2.8650695790029945,Population
S08000022,13,894,321660,2.779332214139153,Population
S08000023,13,1750,651620,2.685614315091618,Population
S08000024,13,1968,836610,2.3523505576074877,Population
S08000025,13,61,21420,2.8478057889822592,Population
S08000026,13,65,23240,2.796901893287435,Population
S08000027,13,1159,410250,2.825106642291286,Population
S08000028,13,85,27690,3.069700252798844,Population
S08200003,13,74,NA,NA,Population
S08000015,14,1043,373760,2.790560787671233,Population
S08000016,14,281,113880,2.467509659290481,Population
S08000017,14,407,151410,2.6880655174691235,Population
S08000018,14,911,365300,2.4938406788940597,Population
S08000019,14,679,298080,2.277911969940955,Population
S08000020,14,1206,569580,2.11734962604024,Population
S08000021,14,2915,1135400,2.567377135811168,Population
S08000022,14,821,321660,2.55238450537835,Population
S08000023,14,1586,651620,2.433933887848746,Population
S08000024,14,1749,836610,2.090579840068849,Population
S08000025,14,55,21420,2.5676937441643326,Population
S08000026,14,57,23240,2.4526678141135974,Population
S08000027,14,1069,410250,2.6057282145033516,Population
S08000028,14,91,27690,3.2863849765258215,Population
S08200003,14,79,NA,NA,Population
S08000015,15,1009,373760,2.699593321917808,Population
S08000016,15,281,113880,2.467509659290481,Population
S08000017,15,378,151410,2.4965325936199725,Population
S08000018,15,899,365300,2.4609909663290446,Population
S08000019,15,691,298080,2.318169618894257,Population
S08000020,15,1187,569580,2.0839917131921766,Population
S08000021,15,2807,1135400,2.4722564734895194,Population
S08000022,15,830,321660,2.5803643598831063,Population
S08000023,15,1551,651620,2.3802216015469138,Population
S08000024,15,1711,836610,2.0451584370256155,Population
S08000025,15,53,21420,2.4743230625583568,Population
S08000026,15,58,23240,2.495697074010327,Population
S08000027,15,1015,410250,2.4741011578305914,Population
S08000028,15,92,27690,3.3224990971469843,Population
S08200003,15,86,NA,NA,Population
S08000015,16,1074,373760,2.873501712328767,Population
S08000016,16,308,113880,2.704601334738321,Population
S08000017,16,446,151410,2.945644277128327,Population
S08000018,16,965,365300,2.641664385436627,Population
S08000019,16,666,298080,2.2342995169082127,Population
S08000020,16,1334,569580,2.342076617858773,Population
S08000021,16,3073,1135400,2.706535141800247,Population
S08000022,16,917,321660,2.85083628676242,Population
S08000023,16,1717,651620,2.634971302292747,Population
S08000024,16,1948,836610,2.328444556005785,Population
S08000025,16,41,21420,1.9140989729225022,Population
S08000026,16,52,23240,2.237521514629948,Population
S08000027,16,1120,410250,2.7300426569165146,Population
S08000028,16,98,27690,3.5391838208739617,Population
S08200003,16,56,NA,NA,Population
S08000015,17,1073,373220,2.8749799046139004,Population
S08000016,17,324,113720,2.849103060147731,Population
S08000017,17,441,150840,2.9236276849642007,Population
S08000018,17,1023,366210,2.7934791513066273,Population
S08000019,17,745,299090,2.490889030057842,Population
S08000020,17,1385,573400,2.415416811998605,Population
S08000021,17,3151,1137320,2.7705483065452112,Population
S08000022,17,844,319800,2.639149468417761,Population
S08000023,17,1755,652220,2.690809849437306,Population
S08000024,17,1942,843740,2.301656908526323,Population
S08000025,17,50,21530,2.3223409196470044,Population
S08000026,17,52,23210,2.2404136148211977,Population
S08000027,17,1183,411740,2.8731723903434205,Population
S08000028,17,104,27560,3.7735849056603774,Population
S08200003,17,60,NA,NA,Population
S08000015,18,1019,373220,2.7302931246985693,Population
S08000016,18,320,113720,2.8139289482940555,Population
S08000017,18,489,150840,3.2418456642800315,Population
S08000018,18,959,366210,2.6187160372463887,Population
S08000019,18,746,299090,2.4942325052659733,Population
S08000020,18,1328,573400,2.3160097663062436,Population
S08000021,18,3070,1137320,2.699328245348714,Population
S08000022,18,784,319800,2.4515322076297688,Population
S08000023,18,1665,652220,2.552819600748214,Population
S08000024,18,1868,843740,2.2139521653589966,Population
S08000025,18,57,21530,2.647468648397585,Population
S08000026,18,48,23210,2.068074105988798,Population
S08000027,18,1124,411740,2.7298780783989898,Population
S08000028,18,82,27560,2.975326560232221,Population
S08200003,18,82,NA,NA,Population
S08000015,19,974,373220,2.60972080810246,Population
S08000016,19,276,113720,2.427013717903623,Population
S08000017,19,443,150840,2.9368867674356935,Population
S08000018,19,893,366210,2.4384915758717676,Population
S08000019,19,682,299090,2.280250091945568,Population
S08000020,19,1141,573400,1.9898848971049878,Population
S08000021,19,2897,1137320,2.547216262793233,Population
S08000022,19,805,319800,2.517198248905566,Population
S08000023,19,1576,652220,2.4163625770445556,Population
S08000024,19,1804,843740,2.1380994145115793,Population
S08000025,19,47,21530,2.183000464468184,Population
S08000026,19,52,23210,2.2404136148211977,Population
S08000027,19,1153,411740,2.8003108757954047,Population
S08000028,19,103,27560,3.7373004354136428,Population
S08200003,19,81,NA,NA,Population
S08000015,20,1162,373220,3.113445152992873,Population
S08000016,20,325,113720,2.85789658811115,Population
S08000017,20,449,150840,2.976664014850172,Population
S08000018,20,968,366210,2.64329210016111,Population
S08000019,20,794,299090,2.6547193152562776,Population
S08000020,20,1436,573400,2.5043599581444016,Population
S08000021,20,3198,1137320,2.811873527239475,Population
S08000022,20,849,319800,2.654784240150094,Population
S08000023,20,1792,652220,2.7475391738983777,Population
S08000024,20,1948,843740,2.308768103918269,Population
S08000025,20,62,21530,2.879702740362285,Population
S08000026,20,52,23210,2.2404136148211977,Population
S08000027,20,1134,411740,2.754165249914995,Population
S08000028,20,97,27560,3.519593613933236,Population
S08200003,20,57,NA,NA,Population
S08000015,21,1211,372240,3.2532774554051147,Population
S08000016,21,352,113880,3.0909729539866526,Population
S08000017,21,519,150280,3.453553367048177,Population
S08000018,21,1074,366900,2.927228127555192,Population
S08000019,21,798,299670,2.662929222144359,Population
S08000020,21,1413,579200,2.4395718232044197,Population
S08000021,21,3352,1137920,2.9457255343082114,Population
S08000022,21,950,320980,2.959685961742165,Population
S08000023,21,1879,652590,2.879296342266967,Population
S08000024,21,2065,849720,2.4302123052299582,Population
S08000025,21,63,21560,2.9220779220779223,Population
S08000026,21,52,23200,2.2413793103448274,Population
S08000027,21,1261,412160,3.0594914596273295,Population
S08000028,21,106,27400,3.8686131386861313,Population
S08200003,21,70,NA,NA,Population
S08000015,22,1106,372240,2.9712013754566944,Population
S08000016,22,299,113880,2.625570776255708,Population
S08000017,22,480,150280,3.194037796113921,Population
S08000018,22,939,366900,2.5592804578904333,Population
S08000019,22,747,299670,2.4927420162178398,Population
S08000020,22,1310,579200,2.261740331491713,Population
S08000021,22,2929,1137920,2.5739946569178853,Population
S08000022,22,803,320980,2.5017135023989034,Population
S08000023,22,1679,652590,2.5728252041863957,Population
S08000024,22,1834,849720,2.1583580473567765,Population
S08000025,22,67,21560,3.1076066790352503,Population
S08000026,22,50,23200,2.155172413793103,Population
S08000027,22,1101,412160,2.671292701863354,Population
S08000028,22,78,27400,2.846715328467153,Population
S08200003,22,97,NA,NA,Population
S08000015,23,1022,372240,2.7455405114979583,Population
S08000016,23,253,113880,2.2216368106779067,Population
S08000017,23,392,150280,2.608464200159702,Population
S08000018,23,851,366900,2.3194330880348866,Population
S08000019,23,659,299670,2.1990856608936498,Population
S08000020,23,1179,579200,2.0355662983425415,Population
S08000021,23,2734,1137920,2.402629358830146,Population
S08000022,23,749,320980,2.3334787214156645,Population
S08000023,23,1466,652590,2.2464334421305874,Population
S08000024,23,1704,849720,2.005366473661912,Population
S08000025,23,55,21560,2.5510204081632653,Population
S08000026,23,49,23200,2.112068965517241,Population
S08000027,23,985,412160,2.389848602484472,Population
S08000028,23,72,27400,2.627737226277372,Population
S08200003,23,97,NA,NA,Population
S08000015,24,1112,372240,2.9873200085966043,Population
S08000016,24,289,113880,2.5377590446083595,Population
S08000017,24,475,150280,3.1607665690710673,Population
S08000018,24,954,366900,2.600163532297629,Population
S08000019,24,764,299670,2.549471084860013,Population
S08000020,24,1357,579200,2.3428867403314917,Population
S08000021,24,2957,1137920,2.598600956130484,Population
S08000022,24,784,320980,2.44251978316406,Population
S08000023,24,1702,652590,2.6080693850656615,Population
S08000024,24,1853,849720,2.1807183542814106,Population
S08000025,24,51,21560,2.3654916512059367,Population
S08000026,24,48,23200,2.0689655172413794,Population
S08000027,24,1096,412160,2.6591614906832297,Population
S08000028,24,76,27400,2.773722627737226,Population
S08200003,24,85,NA,NA,Population
S08000015,25,1178,371140,3.174004418817697,Population
S08000016,25,304,114040,2.6657313223430372,Population
S08000017,25,507,149960,3.380901573753001,Population
S08000018,25,890,367250,2.4234172906739277,Population
S08000019,25,731,300400,2.4334221038615182,Population
S08000020,25,1436,584220,2.4579781589127383,Population
S08000021,25,3103,1142590,2.71575980885532,Population
S08000022,25,829,320730,2.584728587908833,Population
S08000023,25,1659,653300,2.5394152762896067,Population
S08000024,25,1911,858120,2.226961264158859,Population
S08000025,25,54,21580,2.5023169601482858,Population
S08000026,25,57,23220,2.4547803617571056,Population
S08000027,25,1071,413800,2.5882068632189466,Population
S08000028,25,74,27250,2.715596330275229,Population
S08200003,25,75,NA,NA,Population
S08000015,26,1047,371140,2.821037883278547,Population
S08000016,26,317,114040,2.7797264117853384,Population
S08000017,26,470,149960,3.134169111763137,Population
S08000018,26,851,367250,2.3172226004084413,Population
S08000019,26,677,300400,2.2536617842876163,Population
S08000020,26,1198,584220,2.0505973777001816,Population
S08000021,26,2889,1142590,2.5284660289342633,Population
S08000022,26,780,320730,2.431952109250772,Population
S08000023,26,1596,653300,2.442981784784938,Population
S08000024,26,1726,858120,2.011373700647928,Population
S08000025,26,54,21580,2.5023169601482858,Population
S08000026,26,48,23220,2.0671834625322996,Population
S08000027,26,1029,413800,2.486708554857419,Population
S08000028,26,84,27250,3.0825688073394497,Population
S08200003,26,72,NA,NA,Population
S08000015,27,1018,371140,2.7429002532736972,Population
S08000016,27,312,114040,2.7358821466152228,Population
S08000017,27,400,149960,2.667377967457989,Population
S08000018,27,887,367250,2.4152484683458137,Population
S08000019,27,699,300400,2.3268974700399467,Population
S08000020,27,1262,584220,2.1601451507993565,Population
S08000021,27,2863,1142590,2.5057107098784344,Population
S08000022,27,831,320730,2.5909643625479375,Population
S08000023,27,1583,653300,2.423082810347467,Population
S08000024,27,1762,858120,2.0533258751689742,Population
S08000025,27,47,21580,2.1779425393883227,Population
S08000026,27,47,23220,2.02411714039621,Population
S08000027,27,1044,413800,2.5229579507008215,Population
S08000028,27,93,27250,3.4128440366972477,Population
S08200003,27,107,NA,NA,Population
S08000015,28,1145,371140,3.085089184674247,Population
S08000016,28,367,114040,3.218169063486496,Population
S08000017,28,480,149960,3.2008535609495867,Population
S08000018,28,978,367250,2.6630360789652823,Population
S08000019,28,766,300400,2.549933422103862,Population
S08000020,28,1460,584220,2.499058573824929,Population
S08000021,28,3149,1142590,2.7560192194925563,Population
S08000022,28,889,320730,2.771801827081969,Population
S08000023,28,1846,653300,2.8256543701209247,Population
S08000024,28,2026,858120,2.3609751549899785,Population
S08000025,28,46,21580,2.1316033364226135,Population
S08000026,28,70,23220,3.0146425495262705,Population
S08000027,28,1245,413800,3.0086998550024164,Population
S08000028,28,97,27250,3.5596330275229358,Population
S08200003,28,76,NA,NA,Population
S08000015,29,1306,370590,3.5241102026498288,Population
S08000016,29,412,114030,3.6130842760677018,Population
S08000017,29,579,149670,3.868510723591902,Population
S08000018,29,1130,368080,3.0699847859161054,Population
S08000019,29,848,302650,2.801916405088386,Population
S08000020,29,1634,587820,2.7797625123337073,Population
S08000021,29,3695,1149890,3.2133508422544765,Population
S08000022,29,956,321e3,2.9781931464174454,Population
S08000023,29,2006,654490,3.064981894299378,Population
S08000024,29,2161,867800,2.490205116386264,Population
S08000025,29,56,21670,2.5842178126442086,Population
S08000026,29,61,23200,2.6293103448275863,Population
S08000027,29,1398,415040,3.3683500385505014,Population
S08000028,29,101,27070,3.731067602512006,Population
S08200003,29,60,NA,NA,Population
S08000015,30,1139,370590,3.073477427885264,Population
S08000016,30,336,114030,2.9465930018416207,Population
S08000017,30,443,149670,2.95984499231643,Population
S08000018,30,990,368080,2.6896326885459683,Population
S08000019,30,736,302650,2.431851974227656,Population
S08000020,30,1349,587820,2.2949202136708515,Population
S08000021,30,2994,1149890,2.6037273130473353,Population
S08000022,30,940,321e3,2.9283489096573208,Population
S08000023,30,1705,654490,2.6050818194319243,Population
S08000024,30,1851,867800,2.132979949297073,Population
S08000025,30,60,21670,2.7688047992616522,Population
S08000026,30,53,23200,2.2844827586206895,Population
S08000027,30,1084,415040,2.6117964533538935,Population
S08000028,30,94,27070,3.4724787587735504,Population
S08200003,30,76,NA,NA,Population
S08000015,31,1030,370590,2.779351844356297,Population
S08000016,31,288,114030,2.525651144435675,Population
S08000017,31,409,149670,2.732678559497561,Population
S08000018,31,892,368080,2.4233862203868726,Population
S08000019,31,703,302650,2.322815132991905,Population
S08000020,31,1289,587820,2.192848150794461,Population
S08000021,31,2763,1149890,2.402838532381358,Population
S08000022,31,844,321e3,2.629283489096573,Population
S08000023,31,1717,654490,2.6234167061376032,Population
S08000024,31,1774,867800,2.044249827149113,Population
S08000025,31,46,21670,2.1227503461006,Population
S08000026,31,71,23200,3.060344827586207,Population
S08000027,31,1078,415040,2.5973400154202,Population
S08000028,31,65,27070,2.4011821204285186,Population
S08200003,31,92,NA,NA,Population
S08000015,32,1128,370590,3.0437950295474785,Population
S08000016,32,310,114030,2.7185828290800664,Population
S08000017,32,468,149670,3.126879134095009,Population
S08000018,32,989,368080,2.6869158878504673,Population
S08000019,32,795,302650,2.6267966297703618,Population
S08000020,32,1389,587820,2.3629682555884455,Population
S08000021,32,3078,1149890,2.6767777787440536,Population
S08000022,32,933,321e3,2.906542056074766,Population
S08000023,32,1665,654490,2.5439655304129936,Population
S08000024,32,1943,867800,2.2389951601751554,Population
S08000025,32,54,21670,2.491924319335487,Population
S08000026,32,69,23200,2.9741379310344827,Population
S08000027,32,1189,415040,2.8647841171935235,Population
S08000028,32,81,27070,2.9922423346878464,Population
S08200003,32,68,NA,NA,Population
S08000015,33,1221,370560,3.2950129533678756,Population
S08000016,33,336,114530,2.933729153933467,Population
S08000017,33,516,149520,3.451043338683788,Population
S08000018,33,1110,370330,2.9973267086112383,Population
S08000019,33,852,304480,2.7982133473462953,Population
S08000020,33,1539,588100,2.6169018874341097,Population
S08000021,33,3338,1161370,2.8741916874036697,Population
S08000022,33,984,321900,3.0568499534016773,Population
S08000023,33,1978,656490,3.0129933433867992,Population
S08000024,33,2055,88e4,2.3352272727272725,Population
S08000025,33,55,21850,2.517162471395881,Population
S08000026,33,59,23200,2.5431034482758617,Population
S08000027,33,1274,415470,3.0664067201001273,Population
S08000028,33,103,26900,3.828996282527881,Population
S08200003,33,64,NA,NA,Population
S08000015,34,1024,370560,2.763385146804836,Population
S08000016,34,306,114530,2.6717890509036937,Population
S08000017,34,426,149520,2.8491171749598716,Population
S08000018,34,966,370330,2.6084843247914025,Population
S08000019,34,744,304480,2.443510246978455,Population
S08000020,34,1285,588100,2.185002550586635,Population
S08000021,34,2969,1161370,2.5564634870885246,Population
S08000022,34,748,321900,2.3237030133581857,Population
S08000023,34,1638,656490,2.4950875108531734,Population
S08000024,34,1856,88e4,2.109090909090909,Population
S08000025,34,60,21850,2.745995423340961,Population
S08000026,34,51,23200,2.1982758620689657,Population
S08000027,34,1131,415470,2.7222182107011337,Population
S08000028,34,85,26900,3.159851301115242,Population
S08200003,34,89,NA,NA,Population
S08000015,35,1046,370560,2.822754749568221,Population
S08000016,35,290,114530,2.5320876626211475,Population
S08000017,35,417,149520,2.78892455858748,Population
S08000018,35,912,370330,2.4626684308589635,Population
S08000019,35,727,304480,2.3876773515501837,Population
S08000020,35,1279,588100,2.174800204046931,Population
S08000021,35,2913,1161370,2.5082445732195597,Population
S08000022,35,808,321900,2.5100963031997514,Population
S08000023,35,1580,656490,2.406738868832732,Population
S08000024,35,1825,88e4,2.0738636363636362,Population
S08000025,35,57,21850,2.608695652173913,Population
S08000026,35,53,23200,2.2844827586206895,Population
S08000027,35,1081,415470,2.601872578044143,Population
S08000028,35,82,26900,3.0483271375464684,Population
S08200003,35,80,NA,NA,Population
S08000015,36,1200,370560,3.238341968911917,Population
S08000016,36,329,114530,2.8726097965598534,Population
S08000017,36,479,149520,3.2035848047084006,Population
S08000018,36,1097,370330,2.96222288229417,Population
S08000019,36,849,304480,2.788360483447189,Population
S08000020,36,1335,588100,2.2700221050841694,Population
S08000021,36,3236,1161370,2.7863643799994833,Population
S08000022,36,934,321900,2.90152221186704,Population
S08000023,36,1895,656490,2.8865633901506498,Population
S08000024,36,1972,88e4,2.2409090909090907,Population
S08000025,36,49,21850,2.242562929061785,Population
S08000026,36,71,23200,3.060344827586207,Population
S08000027,36,1254,415470,3.0182684670373314,Population
S08000028,36,89,26900,3.308550185873606,Population
S08200003,36,104,NA,NA,Population
S08000015,37,1194,370149,3.225728017636141,Population
S08000016,37,345,114692,3.008056359641474,Population
S08000017,37,532,149271,3.5639876466292852,Population
S08000018,37,1064,371153,2.8667422868736074,Population
S08000019,37,775,305728,2.534933012350848,Population
S08000020,37,1575,591759,2.661556478228468,Population
S08000021,37,3324,1166461,2.8496452088839663,Population
S08000022,37,986,322066,3.0614842920395198,Population
S08000023,37,1906,657650,2.89819812970425,Population
S08000024,37,2035,888707,2.289843559238309,Population
S08000025,37,65,21875,2.9714285714285715,Population
S08000026,37,56,23202,2.4135850357727784,Population
S08000027,37,1320,416491,3.169336192138606,Population
S08000028,37,106,26794,3.9561095767709187,Population
S08200003,37,97,NA,NA,Population
S08000015,38,1046,370149,2.825889033875548,Population
S08000016,38,313,114692,2.7290482335298014,Population
S08000017,38,446,149271,2.9878543052568816,Population
S08000018,38,1046,371153,2.8182447669828883,Population
S08000019,38,727,305728,2.3779307096504083,Population
S08000020,38,1303,591759,2.201909899131234,Population
S08000021,38,3088,1166461,2.6473238282291476,Population
S08000022,38,823,322066,2.555376848223656,Population
S08000023,38,1717,657650,2.6108112217745,Population
S08000024,38,1848,888707,2.079425502443437,Population
S08000025,38,70,21875,3.2,Population
S08000026,38,52,23202,2.241186104646151,Population
S08000027,38,1168,416491,2.8043823275893116,Population
S08000028,38,73,26794,2.7244905575875196,Population
S08200003,38,106,NA,NA,Population
S08000015,39,1031,370149,2.78536481254846,Population
S08000016,39,282,114692,2.458759111359118,Population
S08000017,39,467,149271,3.128538028150143,Population
S08000018,39,974,371153,2.6242546874200126,Population
S08000019,39,683,305728,2.2340119321750054,Population
S08000020,39,1268,591759,2.142764199615046,Population
S08000021,39,2905,1166461,2.490439028823081,Population
S08000022,39,894,322066,2.7758285568796457,Population
S08000023,39,1633,657650,2.483083707139056,Population
S08000024,39,1806,888707,2.032165831933359,Population
S08000025,39,46,21875,2.1028571428571428,Population
S08000026,39,39,23202,1.6808895784846134,Population
S08000027,39,1131,416491,2.71554487371876,Population
S08000028,39,74,26794,2.7618123460476225,Population
S08200003,39,75,NA,NA,Population
S08000015,40,1290,370149,3.485083034129499,Population
S08000016,40,362,114692,3.1562794266383007,Population
S08000017,40,543,149271,3.637679120525755,Population
S08000018,40,1104,371153,2.974514553297427,Population
S08000019,40,846,305728,2.767165585095248,Population
S08000020,40,1509,591759,2.5500245877122274,Population
S08000021,40,3564,1166461,3.0553957654820865,Population
S08000022,40,895,322066,2.778933510522688,Population
S08000023,40,2014,657650,3.0624192199498212,Population
S08000024,40,2253,888707,2.5351437537906194,Population
S08000025,40,94,21875,4.297142857142857,Population
S08000026,40,60,23202,2.585983966899405,Population
S08000027,40,1279,416491,3.070894689200967,Population
S08000028,40,93,26794,3.47092632678958,Population
S08200003,40,92,NA,NA,Population
NA,40,1,NA,NA,Population
S08000015,41,1399,369909,3.782011251415889,Population
S08000016,41,423,114941,3.680148945980982,Population
S08000017,41,586,149125,3.9295892707460185,Population
S08000018,41,1190,372102,3.1980478470956886,Population
S08000019,41,943,307105,3.0706110288012245,Population
S08000020,41,1719,595574,2.8862912081454195,Population
S08000021,41,3660,1172071,3.122677721742113,Population
S08000022,41,1060,322383,3.28801456652491,Population
S08000023,41,2125,659168,3.223760862177776,Population
S08000024,41,2248,897210,2.5055449671760233,Population
S08000025,41,55,21903,2.5110715427110444,Population
S08000026,41,64,23226,2.7555325927839487,Population
S08000027,41,1447,417682,3.46435805229816,Population
S08000028,41,106,26681,3.972864585285409,Population
S08200003,41,109,NA,NA,Population
S08000015,42,1124,369909,3.0385851655407143,Population
S08000016,42,335,114941,2.9145387633655524,Population
S08000017,42,430,149125,2.883487007544007,Population
S08000018,42,889,372102,2.3891298622420734,Population
S08000019,42,736,307105,2.396574461503395,Population
S08000020,42,1278,595574,2.1458290657416206,Population
S08000021,42,2833,1172071,2.417089067129892,Population
S08000022,42,844,322383,2.618004051082098,Population
S08000023,42,1680,659168,2.5486674110393706,Population
S08000024,42,1863,897210,2.0764369545591332,Population
S08000025,42,52,21903,2.374104004017714,Population
S08000026,42,60,23226,2.5833118057349522,Population
S08000027,42,1060,417682,2.537815850335902,Population
S08000028,42,74,26681,2.7735092387841536,Population
S08200003,42,120,NA,NA,Population
S08000015,43,47,369909,0.12705827649502985,Population
S08000016,43,10,114941,0.08700115711538962,Population
S08000017,43,18,149125,0.12070410729253982,Population
S08000018,43,24,372102,0.0644984439750391,Population
S08000019,43,21,307105,0.06838052132006968,Population
S08000020,43,53,595574,0.08898978128662433,Population
S08000021,43,81,1172071,0.06910844138281724,Population
S08000022,43,44,322383,0.13648362351612833,Population
S08000023,43,51,659168,0.07737026069226662,Population
S08000024,43,46,897210,0.05127004826071934,Population
S08000025,43,4,21903,0.18262338492443958,Population
S08000026,43,1,23226,0.0430551967622492,Population
S08000027,43,33,417682,0.07900747458592901,Population
S08000028,43,2,26681,0.07495970915632848,Population
S08200003,43,3,NA,NA,Population
